Date,T_Max,T_Min,Tav,Rain,Evap,Radn,VP,RHAv,RHmaxT,RHminT,Mlake
19/09/2020 00:00,15.2,5.3,10.25,0.1,2.5,14.1,11.2,82.45,64.9,100,2.4
20/09/2020 00:00,17.8,6.8,12.3,0,1.3,10,11.4,78,56,100,2.1
21/09/2020 00:00,14.3,9.8,12.05,8.2,2.7,11.6,11.6,83.5,71.2,95.8,2.2
22/09/2020 00:00,14.6,7,10.8,0.7,3.3,8.1,9.9,79.25,59.6,98.9,1.7
23/09/2020 00:00,18.5,3.6,11.05,0,3.1,20,10.9,75.6,51.2,100,3.6
24/09/2020 00:00,15.4,9.3,12.35,0.4,1.7,7.6,14,90.05,80.1,100,1.1
25/09/2020 00:00,15.7,7,11.35,4.1,2.4,15.1,11.7,82.8,65.6,100,2.7
26/09/2020 00:00,16.2,6.6,11.4,0.1,2.9,17.5,11.6,81.5,63,100,3.1
27/09/2020 00:00,16.5,6.1,11.3,0.4,2.7,14.6,12.9,84.4,68.8,100,2
28/09/2020 00:00,18.3,5.9,12.1,0.1,4.6,14.3,12.2,79,58,100,2.6
29/09/2020 00:00,14.9,7.5,11.2,12.3,3.4,10.7,10.1,78.55,59.6,97.5,2
30/09/2020 00:00,14.3,8.2,11.25,7.2,2.2,11.2,13.8,92.35,84.7,100,1.3
01/10/2020 00:00,17.5,9.7,13.6,1.7,3.8,14.8,12.4,81,62,100,2.8
02/10/2020 00:00,20.2,11.4,15.8,0,4.5,14.3,11.7,68.15,49.4,86.9,2.9
03/10/2020 00:00,15.4,8.4,11.9,4.6,3.4,13.4,12,84.3,68.6,100,2.7
04/10/2020 00:00,15.7,10.3,13,7.3,3.3,18.6,12.9,86.2,72.4,100,3.5
05/10/2020 00:00,18.8,9.2,14,1.3,4.1,19.3,12,77.65,55.3,100,3.7
06/10/2020 00:00,25,10.5,17.75,0,9,22.4,15.3,74.15,48.3,100,4.9
07/10/2020 00:00,20.6,14.5,17.55,0,3.1,15.2,15,76.35,61.8,90.9,3.3
08/10/2020 00:00,21.2,5.7,13.45,0,5.1,23.6,11.2,72.25,44.5,100,4.6
09/10/2020 00:00,25.1,12,18.55,0.2,4.6,10.2,13.9,71.4,43.6,99.2,2.4
10/10/2020 00:00,16.1,11.1,13.6,0.9,3.8,18.8,10.8,70.45,59.1,81.8,3.6
11/10/2020 00:00,15.7,6.5,11.1,1.6,3.1,16.9,10.2,78.6,57.2,100,3
12/10/2020 00:00,16.6,8.7,12.65,1.2,3.3,17,13.4,85.5,71,100,3.2
13/10/2020 00:00,17.7,5.7,11.7,0.2,4.2,22.8,10.3,75.45,50.9,100,4.3
14/10/2020 00:00,23.7,4.3,14,0,5.4,25.3,11.4,69.45,38.9,100,5.1
15/10/2020 00:00,24.9,11.3,18.1,0,8.3,16.3,11.3,60.15,35.9,84.4,3.5
16/10/2020 00:00,15.3,13.8,14.55,0,2.2,10.9,13.9,84.05,80,88.1,2.6
17/10/2020 00:00,16.5,7.7,12.1,13.9,3.3,14.4,12,82,64,100,2.9
18/10/2020 00:00,15,9.1,12.05,9.6,3.7,20.5,11.4,82.8,66.9,98.7,3.9
19/10/2020 00:00,17.6,4.9,11.25,4.8,4.2,22,11.3,78.1,56.2,100,4.1
20/10/2020 00:00,27.2,6.1,16.65,0,8.5,25.3,9.5,63.15,26.3,100,5.3
21/10/2020 00:00,15,10.6,12.8,8.3,3.1,15.8,12.1,82.85,71,94.7,3
22/10/2020 00:00,14.9,5.7,10.3,1.9,4.1,22,10.2,80.1,60.2,100,4
23/10/2020 00:00,15.5,4.7,10.1,0,3,20.9,11.1,81.55,63.1,100,3.8
24/10/2020 00:00,21.5,3.7,12.6,0,5.2,27,10.7,70.85,41.7,100,5.4
25/10/2020 00:00,24.4,9.2,16.8,0,5,20.8,8.7,51.65,28.5,74.8,4.3
26/10/2020 00:00,17.6,11.7,14.65,2.5,5,19,14.1,85.05,70.1,100,3.9
27/10/2020 00:00,17.7,7.1,12.4,0,4.8,26.7,10.4,75.7,51.4,100,5.3
28/10/2020 00:00,18.5,5.2,11.85,0,4.5,27.7,12.1,78.4,56.8,100,5.6
29/10/2020 00:00,27.4,5.3,16.35,0,7.6,26.2,12.5,67.15,34.3,100,5.6
30/10/2020 00:00,18.7,14.7,16.7,0,5.8,22.6,14.1,74.9,65.4,84.4,4.9
31/10/2020 00:00,17.4,6.5,11.95,1.6,4.3,23.7,9.9,74.9,49.8,100,4.6
01/11/2020 00:00,17.6,8.9,13.25,0.9,3.9,21.9,11.5,78.6,57.2,100,4.3
02/11/2020 00:00,17.9,10.4,14.15,0.2,4.3,16.6,11.4,73,55.6,90.4,3.3
03/11/2020 00:00,22.2,8,15.1,0,5.1,23.7,13.9,76,52,100,5
04/11/2020 00:00,25.2,7.2,16.2,0,8.6,25.9,15.7,74.5,49,100,5.7
05/11/2020 00:00,19,10.8,14.9,0,5.4,25.8,10.5,64.45,47.8,81.1,5.3
06/11/2020 00:00,22.4,9.6,16,0,5.9,18.6,12.6,73.25,46.5,100,3.9
07/11/2020 00:00,20,9.9,14.95,0,5.6,14.6,14.5,81,62,100,3.5
08/11/2020 00:00,18,9.1,13.55,0.1,4.6,21.9,11,74.25,53.3,95.2,4.4
09/11/2020 00:00,19.8,5.7,12.75,0,4.6,25.9,13.3,78.8,57.6,100,5.3
10/11/2020 00:00,22.4,6.5,14.45,0,5.5,23.7,13.8,75.5,51,100,4.9
11/11/2020 00:00,30.8,7.8,19.3,0,5,26.3,14.4,66.2,32.4,100,6
12/11/2020 00:00,19.4,14.2,16.8,7.9,5.5,16.3,14.9,79.15,66.2,92.1,3.6
13/11/2020 00:00,16.3,10.7,13.5,5.2,3.2,9,12.4,81.65,66.9,96.4,2.1
14/11/2020 00:00,17.9,10.8,14.35,0.6,4.9,14.3,13.7,83.4,66.8,100,3.4
15/11/2020 00:00,18.5,11.1,14.8,0,4.3,20.2,12.8,78.5,60.1,96.9,4.2
16/11/2020 00:00,26.9,8.3,17.6,0,5.9,29.1,13.1,68.5,37,100,6.5
17/11/2020 00:00,31.7,12.5,22.1,0,9.7,23.4,15.2,66.25,32.5,100,5.7
18/11/2020 00:00,20.1,13.5,16.8,0,3,16.9,14.9,79.9,63.4,96.4,3.7
19/11/2020 00:00,25,9.9,17.45,1.4,5.4,27.1,13,70.55,41.1,100,6
20/11/2020 00:00,34.6,11.1,22.85,0,6.5,26.5,16.5,65,30,100,6.6
21/11/2020 00:00,31.7,19.2,25.45,0,7.4,23.7,13.9,46.1,29.7,62.5,6.1
22/11/2020 00:00,18.2,11.8,15,1,3.9,14.1,12.6,75.7,60.3,91.1,3
23/11/2020 00:00,18.6,10.2,14.4,0.1,7.4,25.9,10.6,67.35,49.5,85.2,5.3
24/11/2020 00:00,18.9,6,12.45,0,6.8,26.2,10.6,74.3,48.6,100,5.2
25/11/2020 00:00,19.5,11.5,15.5,0,6.3,23.4,11.8,69.55,52.1,87,4.9
26/11/2020 00:00,19.8,9.6,14.7,0,5.3,22.4,11.4,72.4,49.4,95.4,4.6
27/11/2020 00:00,21.4,7.5,14.45,0,6.2,29.4,11.1,71.8,43.6,100,6.2
28/11/2020 00:00,25.3,6.5,15.9,0,5.8,30.4,13.7,71.25,42.5,100,6.7
29/11/2020 00:00,21.4,8.5,14.95,0,7.3,29.8,14,77.5,55,100,6.5
30/11/2020 00:00,20.7,10.4,15.55,0,4.2,17.6,14.4,79.5,59,100,3.8
01/12/2020 00:00,24.4,8.4,16.4,0.6,4.4,23.3,13.1,71.45,42.9,100,5.1
02/12/2020 00:00,20.5,10.3,15.4,0,6.8,28.1,14.3,79.65,59.3,100,6.1
03/12/2020 00:00,25.6,6.1,15.85,0,5.9,31.2,13,69.8,39.6,100,6.9
04/12/2020 00:00,27.4,12.4,19.9,0,4.5,14.4,12.6,61.05,34.5,87.6,3.5
05/12/2020 00:00,20.8,13.2,17,1.1,4.7,18.7,13,69.3,52.9,85.7,4.1
06/12/2020 00:00,21.2,9.9,15.55,0,6.2,24.8,12.3,74.45,48.9,100,5.3
07/12/2020 00:00,29.9,6.8,18.35,0,6.9,26.3,14.4,67.05,34.1,100,6
08/12/2020 00:00,19.6,14,16.8,11.4,7.1,23.9,11.4,60.7,50,71.4,5.2
09/12/2020 00:00,19.1,11.4,15.25,1.9,6.5,22.4,11,65.75,49.8,81.7,4.7
10/12/2020 00:00,21.6,7.9,14.75,0,6.1,24.1,11.8,72.9,45.8,100,5
11/12/2020 00:00,25,7.8,16.4,0,6.6,29.8,13.8,71.8,43.6,100,6.6
12/12/2020 00:00,35.5,10.5,23,0,9.9,30.1,13,61.25,22.5,100,7.4
13/12/2020 00:00,33.4,18.6,26,0,7.6,14.6,9.3,30.75,18.1,43.4,4
14/12/2020 00:00,19.6,14.5,17.05,0,4.5,13.5,14.3,74.7,62.7,86.7,3.3
15/12/2020 00:00,21.1,8.2,14.65,0,5.7,21.5,8.8,58.1,35.2,81,4.4
16/12/2020 00:00,26.6,7.7,17.15,0,8,31.3,11.8,66.95,33.9,100,7
17/12/2020 00:00,18.9,11.8,15.35,0.4,7.4,27,13,76.8,59.6,94,5.8
18/12/2020 00:00,24.3,7.3,15.8,0,7.7,31.7,9.7,63.4,31.9,94.9,6.8
19/12/2020 00:00,33.3,9.7,21.5,0,9,27.1,8.4,43.1,16.4,69.8,6.2
20/12/2020 00:00,21.1,13.5,17.3,0.6,7,28.6,10.6,55.45,42.4,68.5,6.3
21/12/2020 00:00,21.8,12.9,17.35,0,7.4,28.1,11.7,61.75,44.8,78.7,6.2
22/12/2020 00:00,27.6,9.7,18.65,0,5.7,31.5,12.4,66.8,33.6,100,7.2
23/12/2020 00:00,36.7,13.5,25.1,0,8,19.9,13.7,55.4,22.2,88.6,5.2
24/12/2020 00:00,27.1,15.1,21.1,0,9.2,30.9,16.5,71.1,46,96.2,7.6
25/12/2020 00:00,36.2,12.8,24.5,0,8.9,29.4,17.7,64.75,29.5,100,7.6
26/12/2020 00:00,27.2,17.6,22.4,1.8,2.2,12.9,19.2,74.35,53.2,95.5,3.7
27/12/2020 00:00,26.7,19.2,22.95,0.9,2.8,9.7,23.5,83.55,67.1,100,2.9
28/12/2020 00:00,30,21,25.5,32.3,6.3,18.5,26.5,81.25,62.5,100,5.5
29/12/2020 00:00,30.1,15.8,22.95,3.2,7.3,27.6,17.5,69.25,41,97.5,7
30/12/2020 00:00,24.2,16.4,20.3,0,6.2,16.6,16.1,69.85,53.3,86.4,4.1
31/12/2020 00:00,23.5,15.2,19.35,0,5.6,22.8,15.3,70.75,52.9,88.6,5.3
01/01/2021 00:00,21.9,15.3,18.6,0.5,4.7,18.4,15.2,72.7,57.9,87.5,4.3
02/01/2021 00:00,22.1,14.6,18.35,0,7,25.6,13.2,64.55,49.6,79.5,5.8
03/01/2021 00:00,24.5,10.4,17.45,0,6.2,30.1,12.3,68.8,40,97.6,6.7
04/01/2021 00:00,28,12.3,20.15,0,7.3,29,13.9,67,36.8,97.2,6.8
05/01/2021 00:00,31.1,14.8,22.95,0,5.3,25.6,18.6,70.6,41.2,100,6.5
06/01/2021 00:00,39.6,16.6,28.1,0.8,12.2,29.1,19.8,63.7,27.4,100,8.1
07/01/2021 00:00,39.9,23.6,31.75,0,10.6,18.9,14,33.6,19.1,48.1,5.8
08/01/2021 00:00,25.1,18.1,21.6,0,6.8,21.5,16.8,66.8,52.7,80.9,5.3
09/01/2021 00:00,25.6,15.7,20.65,0,3.5,21.5,14.8,64.05,45.1,83,5.1
10/01/2021 00:00,24.7,13.3,19,0,7.6,23.8,15.4,74.75,49.5,100,5.5
11/01/2021 00:00,23.9,14.6,19.25,0,7.7,26.2,15.7,73.75,53,94.5,6.1
12/01/2021 00:00,32.9,10.6,21.75,0,7,28,14.8,64.8,29.6,100,6.8
13/01/2021 00:00,22.6,18,20.3,5.7,5.4,16.6,24.1,93.95,87.9,100,2.4
14/01/2021 00:00,21.7,15.7,18.7,6.4,6.5,18.8,11.9,56.35,45.9,66.8,4.2
15/01/2021 00:00,23.9,14.8,19.35,0,5.9,24.8,14.8,68.95,49.9,88,5.7
16/01/2021 00:00,34.3,10.5,22.4,0,8,30.9,15.1,63.95,27.9,100,7.7
17/01/2021 00:00,38.4,17.4,27.9,0,12.7,21.6,14.8,48.2,21.9,74.5,6
18/01/2021 00:00,23.2,15.2,19.2,0,6.1,23.3,13.7,63.8,48.2,79.4,5.3
19/01/2021 00:00,31.1,11.9,21.5,0,5.9,19.5,10.9,51.2,24.1,78.3,4.6
20/01/2021 00:00,21.4,15.6,18.5,16.9,6.3,21,15,71.8,58.9,84.7,4.8
21/01/2021 00:00,24.8,10.6,17.7,0,5.9,30.6,13.4,71.4,42.8,100,7
22/01/2021 00:00,33,13.9,23.45,0,8,28.6,15.8,65.45,31.4,99.5,7.2
23/01/2021 00:00,31.6,20.4,26,0,5.6,15.9,16.5,52.2,35.5,68.9,4.5
24/01/2021 00:00,22.1,15.9,19,12.5,6.7,26.9,14.8,68.85,55.7,82,6.2
25/01/2021 00:00,22.9,9.9,16.4,0,7.2,29.8,12.9,73.1,46.2,100,6.6
26/01/2021 00:00,23.3,11.7,17.5,0,6.5,19.8,14.8,75.9,51.8,100,4.4
27/01/2021 00:00,27.6,10.9,19.25,0,5.4,28.4,14.7,69.9,39.8,100,6.6
28/01/2021 00:00,27.1,11.8,19.45,0,7.5,28.9,16.4,72.85,45.7,100,6.8
29/01/2021 00:00,33.5,12.6,23.05,0,8.2,29.5,18.4,67.8,35.6,100,7.5
30/01/2021 00:00,26.5,19.4,22.95,0,4.4,11.9,19.4,71.1,56,86.2,3.5
31/01/2021 00:00,23.1,15.5,19.3,0,5.7,20.2,13,59.95,46,73.9,4.6
01/02/2021 00:00,21.6,11,16.3,0,3.3,13.9,13,74.75,50.4,99.1,3
02/02/2021 00:00,24.2,13.2,18.7,0,5.4,22,15.2,75.15,50.3,100,5
03/02/2021 00:00,27.2,10.3,18.75,0,6.4,27.7,15.7,71.75,43.5,100,6.4
04/02/2021 00:00,31.3,11.8,21.55,0,4.7,21.3,16.1,67.6,35.2,100,5.2
05/02/2021 00:00,26.3,18.6,22.45,1.9,2.1,7.4,22.7,83.2,66.4,100,2.2
06/02/2021 00:00,20.9,15.2,18.05,3.3,2.9,11.5,15.8,77.75,64,91.5,3.1
07/02/2021 00:00,27.5,9.1,18.3,0,5,28.2,12.3,66.75,33.5,100,6.3
08/02/2021 00:00,39.7,14.3,27,0,8.2,28.2,20.7,64.25,28.5,100,7.8
09/02/2021 00:00,30.6,21.2,25.9,0,7.2,26.7,21.9,68.45,49.9,87,7.3
10/02/2021 00:00,31.1,17.7,24.4,0,7.2,25.1,21.8,74.15,48.3,100,6.6
11/02/2021 00:00,24.9,18.1,21.5,0,7.8,23.6,18.7,74.75,59.4,90.1,5.8
12/02/2021 00:00,20.6,15.4,18,0,5.6,20.3,13.3,65.45,54.8,76.1,4.5
13/02/2021 00:00,21.1,15.2,18.15,0,4.8,12.5,14.9,72.95,59.6,86.3,2.9
14/02/2021 00:00,24.7,14.4,19.55,0,5.7,19.3,14,65.2,45,85.4,4.4
15/02/2021 00:00,31.7,13.3,22.5,0,8.2,23.9,13.8,59.95,29.5,90.4,5.7
16/02/2021 00:00,24.1,15.8,19.95,0,6.1,19.6,16.1,71.7,53.7,89.7,4.6
17/02/2021 00:00,23,12,17.5,0,4.5,11.3,14.1,75.1,50.2,100,2.7
18/02/2021 00:00,19.8,12.1,15.95,0,4.4,21.3,11.9,67.95,51.6,84.3,4.4
19/02/2021 00:00,19.9,11.5,15.7,0,3.9,12.9,12.5,73,53.8,92.2,2.7
20/02/2021 00:00,21.2,10.4,15.8,1.8,5.2,20.7,11.2,66.7,44.5,88.9,4.2
21/02/2021 00:00,28.8,6.9,17.85,0,7.2,26.7,11.5,64.5,29,100,5.8
22/02/2021 00:00,31.8,14.7,23.25,0,9,25,8.9,36.05,18.9,53.2,5.8
23/02/2021 00:00,23.1,16.6,19.85,0,4.7,15.4,18.1,80,64.1,95.9,3.7
24/02/2021 00:00,22.6,11.4,17,0,5.2,15,12.6,69.75,46,93.5,3.2
25/02/2021 00:00,22.1,11,16.55,0,5.9,23.8,12.8,72.85,48.1,97.6,5
26/02/2021 00:00,24.7,7.2,15.95,0,4.7,26.2,15,74.1,48.2,100,5.7
27/02/2021 00:00,32.9,12,22.45,0,6.8,25.9,17.7,67.7,35.4,100,6.4
28/02/2021 00:00,37.3,18.5,27.9,0,7,24,14,43.85,21.9,65.8,6.3
01/03/2021 00:00,37.7,19.1,28.4,0,7.8,24.3,14.2,43.05,21.8,64.3,6.5
02/03/2021 00:00,27.1,17.3,22.2,0,5.3,20.3,19.4,76.2,54.1,98.3,5
03/03/2021 00:00,28.5,14.5,21.5,0,6.6,24.1,17.3,72.25,44.5,100,5.8
04/03/2021 00:00,24.9,12.9,18.9,0,5.9,22,17.1,77.15,54.3,100,4.9
05/03/2021 00:00,24.5,14.4,19.45,0,5.1,15.3,18.4,79.95,59.9,100,3.6
06/03/2021 00:00,25.3,13.9,19.6,0,5.2,22,14.9,70.05,46.2,93.9,4.9
07/03/2021 00:00,28.7,13.2,20.95,0,6.3,24.1,15.9,70.2,40.4,100,5.6
08/03/2021 00:00,32.9,14.9,23.9,0,6.4,23.9,15.4,60.85,30.8,90.9,5.9
09/03/2021 00:00,26.7,14.5,20.6,0,5.8,22.6,19.6,78,56,100,5.3
10/03/2021 00:00,25.4,14.5,19.95,0,4.6,20.4,17.2,76.5,53,100,4.6
11/03/2021 00:00,24.3,12.8,18.55,0,2.6,9.3,17.1,78.15,56.3,100,2.6
12/03/2021 00:00,22.8,14.1,18.45,1.3,3.7,12.1,17.5,81.55,63.1,100,3
13/03/2021 00:00,23.2,15.8,19.5,5,3.6,13.9,17.8,80.9,62.6,99.2,3.2
14/03/2021 00:00,31,13,22,0,5.2,22.5,17.9,69.9,39.8,100,5.4
15/03/2021 00:00,33.8,16.2,25,0,8.2,19.5,17.9,65.65,34,97.3,4.9
16/03/2021 00:00,22.5,15.3,18.9,0,5.6,18.3,12.7,59.85,46.6,73.1,3.9
17/03/2021 00:00,24,8.3,16.15,0,5.7,22.8,11.1,68.6,37.2,100,4.6
18/03/2021 00:00,31.6,8.8,20.2,0,4.9,22.8,12.7,63.65,27.3,100,5.1
19/03/2021 00:00,34.4,12.4,23.4,0,5.6,21.7,15.2,63.95,27.9,100,5.2
20/03/2021 00:00,30.9,17.5,24.2,0,4.6,15.8,15.5,56.1,34.7,77.5,3.9
21/03/2021 00:00,27.2,19.3,23.25,10.6,5,13,21,76,58.2,93.8,3.4
22/03/2021 00:00,22.2,17.7,19.95,2.8,3.5,12.5,17.4,75.5,65,86,2.9
23/03/2021 00:00,26.6,13.8,20.2,0,4.7,18.8,16.6,73.85,47.7,100,4.2
24/03/2021 00:00,30.7,15.2,22.95,0,3.9,15.7,16.8,67.65,38,97.3,3.8
25/03/2021 00:00,25,17.3,21.15,0,4,12.8,19.5,80.2,61.6,98.8,3.1
26/03/2021 00:00,29.4,14.9,22.15,0,4.7,7.9,17.7,71.6,43.2,100,2.3
27/03/2021 00:00,23.2,17.3,20.25,0,5.5,14.9,18.8,80.7,66.1,95.3,3.4
28/03/2021 00:00,23.8,13.7,18.75,0.6,3.9,14,16.9,78.65,57.3,100,3
29/03/2021 00:00,23.6,15.5,19.55,0,4.2,10.7,17.7,80.4,60.8,100,2.5
30/03/2021 00:00,18.9,10.1,14.5,4.7,3.7,16.5,12.6,78.85,57.7,100,3.1
31/03/2021 00:00,19.5,9.8,14.65,0.6,3.7,10.5,11.7,74.1,51.6,96.6,2
01/04/2021 00:00,19.6,12.2,15.9,2,3.6,9.6,14.8,82.45,64.9,100,2.2
02/04/2021 00:00,19.4,11.7,15.55,0,3.8,15.1,11.6,67.95,51.5,84.4,2.8
03/04/2021 00:00,21,6.3,13.65,0,3.6,18.8,11,72.15,44.3,100,3.4
04/04/2021 00:00,26.1,7.1,16.6,0,3.8,17,12.5,68.5,37,100,3.3
05/04/2021 00:00,27.5,12.4,19.95,0,4.5,17.5,11.7,56.6,31.9,81.3,3.6
06/04/2021 00:00,27.8,9.3,18.55,0,3.7,17.2,14.6,69.55,39.1,100,3.5
07/04/2021 00:00,30,12.9,21.45,0,6.2,17.5,17.1,70.15,40.3,100,3.9
08/04/2021 00:00,27.5,13.2,20.35,0,5.2,13.8,12.4,57.8,33.8,81.8,2.9
09/04/2021 00:00,16.3,9.9,13.1,9.3,3.8,10.5,10.9,74.1,58.8,89.4,1.8
10/04/2021 00:00,17.9,10.4,14.15,2.9,2.4,6.6,11,70.5,53.7,87.3,1.3
11/04/2021 00:00,19.4,7.8,13.6,0.4,3.1,13.3,14.2,81.55,63.1,100,2.3
12/04/2021 00:00,21.5,6.6,14.05,0.1,3.1,17.5,12.9,75.15,50.3,100,3.2
13/04/2021 00:00,24.4,7.7,16.05,0,3.4,17.5,14.1,73.05,46.1,100,3.4
14/04/2021 00:00,21.8,8.7,15.25,0,3.2,15.5,14,76.8,53.6,100,2.8
15/04/2021 00:00,23.6,7,15.3,0,2.6,12.7,13.1,72.5,45,100,2.3
16/04/2021 00:00,21,11,16,0,2.8,12.6,12.6,73.4,50.7,96.1,2.3
17/04/2021 00:00,25.1,7.9,16.5,0,2.2,15,13.2,70.7,41.4,100,2.8
18/04/2021 00:00,27.3,10.1,18.7,0,3.8,13.8,12.6,67.35,34.7,100,2.7
19/04/2021 00:00,27.2,14.9,21.05,0,3.3,5.9,12.9,56,35.8,76.2,1.5
20/04/2021 00:00,19.8,17,18.4,4.6,2,4.4,20.5,94.4,88.8,100,0.9
21/04/2021 00:00,21.3,16,18.65,22,1.8,4.7,19.7,88.9,77.8,100,1.3
22/04/2021 00:00,21.8,12.7,17.25,0.2,2.2,10.4,18.1,84.65,69.3,100,2
23/04/2021 00:00,23.4,11.9,17.65,0,2.3,7.5,17,79.55,59.1,100,2
24/04/2021 00:00,19.6,13.8,16.7,10.8,1.2,5,16.3,85.75,71.5,100,1.4
25/04/2021 00:00,20.4,14.2,17.3,9.1,3.9,10.9,17.8,87.15,74.3,100,2
26/04/2021 00:00,15.6,8.4,12,11.4,2.5,8.5,9.7,71.45,54.8,88.1,1.3
27/04/2021 00:00,17.4,8.7,13.05,4.6,1.7,8.2,12.8,82.2,64.4,100,1.5
28/04/2021 00:00,18.7,11.1,14.9,1.9,1.4,4.6,15.1,85.05,70.1,100,1.2
29/04/2021 00:00,19,13.6,16.3,0.6,1.1,4.5,15.7,85.75,71.5,100,1.3
30/04/2021 00:00,18.8,13.7,16.25,1.5,1.8,5.9,16.6,88.25,76.5,100,1.6
01/05/2021 00:00,18.8,12.3,15.55,0.1,1.6,6.5,15.7,86.2,72.4,100,1.7
02/05/2021 00:00,17.5,10.4,13.95,2.6,2,6.2,11.2,72.45,56,88.9,1
03/05/2021 00:00,16.6,7.3,11.95,1.4,1.9,8,11.9,81.5,63,100,1.3
04/05/2021 00:00,17.3,3.8,10.55,0,1.8,13.4,9.7,74.55,49.1,100,2
05/05/2021 00:00,19.3,5.5,12.4,0,2.2,11.5,9.9,72.1,44.2,100,1.7
06/05/2021 00:00,17.9,8.4,13.15,0.1,2.4,9.9,14,84.15,68.3,100,1.5
07/05/2021 00:00,16,7.5,11.75,0,1.7,6.9,11.4,81.35,62.7,100,1.2
08/05/2021 00:00,16.3,3.9,10.1,0,1.6,9.5,10.4,78.05,56.1,100,1.3
09/05/2021 00:00,17.6,4.8,11.2,0,1.8,10.2,11,77.35,54.7,100,1.4
10/05/2021 00:00,20.1,4.2,12.15,0,1.7,11.5,11.4,74.25,48.5,100,1.7
11/05/2021 00:00,18.2,4.8,11.5,0,0.7,8.2,11.3,77.05,54.1,100,1.1
12/05/2021 00:00,18.9,5.3,12.1,0,1.3,11.7,12.7,79.1,58.2,100,1.7
13/05/2021 00:00,17.4,4.2,10.8,0,1.3,11.5,8.9,72.4,44.8,100,1.6
14/05/2021 00:00,17.3,3.9,10.6,0,1.2,11.2,10.8,77.35,54.7,100,1.5
15/05/2021 00:00,17.4,1.6,9.5,0,1.6,10.6,8.5,71.4,42.8,100,1.4
16/05/2021 00:00,18.7,6.2,12.45,0,1.3,5.7,10.3,73.9,47.8,100,0.8
17/05/2021 00:00,17.7,11.2,14.45,1.5,1,4.5,14.4,85.55,71.1,100,1.1
18/05/2021 00:00,17.1,11.1,14.1,1,1.8,4.7,13,82.55,66.7,98.4,1.1
19/05/2021 00:00,13.8,11.3,12.55,4,0.7,3.9,14,94.4,88.8,100,0.6
20/05/2021 00:00,19.5,10,14.75,11.7,1.3,10,14.7,82.45,64.9,100,1.5
21/05/2021 00:00,20.9,10,15.45,0,2.1,11.3,13.9,78.15,56.3,100,1.8
22/05/2021 00:00,19.7,10.4,15.05,0,1.8,6.1,11.4,70.05,49.7,90.4,0.9
23/05/2021 00:00,18.8,9.2,14,3,1.7,7,14.4,83.2,66.4,100,1
24/05/2021 00:00,18.3,11.7,15,1.7,1.6,7.8,15.1,85.9,71.8,100,1.1
25/05/2021 00:00,19.1,11.6,15.35,0,1.7,7,15.5,85.05,70.1,100,1.1
26/05/2021 00:00,18.8,8.6,13.7,2.1,2.1,10.6,12.7,79.3,58.6,100,1.5
27/05/2021 00:00,19.5,9.8,14.65,0.1,2.2,6.8,12.8,78.25,56.5,100,1
28/05/2021 00:00,14.7,9.3,12,18.2,1.1,7.8,11.5,83.5,68.8,98.2,1
29/05/2021 00:00,16.3,7.4,11.85,4.8,1.3,5.1,12.2,82.95,65.9,100,1
30/05/2021 00:00,14.3,10.2,12.25,4.8,1.5,9.3,10.6,75.15,65.1,85.2,1.2
31/05/2021 00:00,14.4,2.3,8.35,0.7,1.4,10,9.8,79.9,59.8,100,1.1
01/06/2021 00:00,14.5,1.9,8.2,0,1.2,10.1,9.7,79.4,58.8,100,1.2
02/06/2021 00:00,14.9,1.2,8.05,0,1.1,11.2,9.3,77.45,54.9,100,1.4
03/06/2021 00:00,15,1.2,8.1,0,0.8,11,8.8,75.8,51.6,100,1.3
04/06/2021 00:00,16,0.7,8.35,0,1,7.9,10.7,79.45,58.9,100,0.3
05/06/2021 00:00,17.9,8.1,13,0,0.9,8.6,13.3,82.45,64.9,100,1.1
06/06/2021 00:00,15.4,8.4,11.9,3.2,1.5,9.8,11.2,82.05,64.1,100,1.2
07/06/2021 00:00,14.7,1.3,8,0,1.2,9.7,8.6,75.7,51.4,100,1.1
08/06/2021 00:00,16,1.9,8.95,0.1,1,8.4,11.9,82.75,65.5,100,0.3
09/06/2021 00:00,15.1,5.1,10.1,2.2,0.9,5.6,11.4,83.25,66.5,100,1
10/06/2021 00:00,14.6,7.4,11,0,1.2,9.2,10.9,82.8,65.6,100,1.1
11/06/2021 00:00,15.3,3.4,9.35,0.4,0.7,6.5,10.2,79.35,58.7,100,0.7
12/06/2021 00:00,17.6,7.9,12.75,0.5,1,7.6,13,82.3,64.6,100,0.9
13/06/2021 00:00,17.2,7.5,12.35,0,0.9,6.5,11.3,78.8,57.6,100,0.8
14/06/2021 00:00,17.6,5.9,11.75,0.3,1.1,8.8,11.2,77.85,55.7,100,1
15/06/2021 00:00,17.5,6.7,12.1,0,0.7,5.6,10.8,77,54,100,0.7
16/06/2021 00:00,14.8,7.5,11.15,0,0.5,5.4,10.7,81.8,63.6,100,0.7
17/06/2021 00:00,16.6,5.4,11,0,0.9,7.9,10.5,77.8,55.6,100,0.9
18/06/2021 00:00,17.4,6.7,12.05,0,1,6.8,13,82.75,65.5,100,0.8
19/06/2021 00:00,17.5,6.4,11.95,1,1.1,7.8,11.2,78,56,100,0.9
20/06/2021 00:00,17.7,5.5,11.6,0.1,1.2,9.7,10.6,76.2,52.4,100,1.2
