ISOTime, GHI, cloudsAve, cloudsMedian,cloudsLinear, cloudsMin
14/02/2016 18:00:00,325.0902, 0.2391, 0.2391, 0.2391, 0.2391
14/02/2016 19:00:00,95.9371, 0.5947, 0.5947, 0.5947, 0.5947
14/02/2016 20:00:00,0.0000, 0.2222, 0.1410, 0.5454, 0.0031
14/02/2016 21:00:00,0.0000, 0.2222, 0.1410, 0.4961, 0.0031
14/02/2016 22:00:00,0.0000, 0.2222, 0.1410, 0.4468, 0.0031
14/02/2016 23:00:00,0.0000, 0.2222, 0.1410, 0.3975, 0.0031
15/02/2016 00:00:00,0.0000, 0.2222, 0.1410, 0.3482, 0.0031
15/02/2016 01:00:00,0.0000, 0.2222, 0.1410, 0.2989, 0.0031
15/02/2016 02:00:00,0.0000, 0.2222, 0.1410, 0.2496, 0.0031
15/02/2016 03:00:00,0.0000, 0.2222, 0.1410, 0.2003, 0.0031
15/02/2016 04:00:00,0.0000, 0.2222, 0.1410, 0.1510, 0.0031
15/02/2016 05:00:00,0.0000, 0.2222, 0.1410, 0.1017, 0.0031
15/02/2016 06:00:00,0.0000, 0.2222, 0.1410, 0.0524, 0.0031
15/02/2016 07:00:00,111.3201, 0.0031, 0.0031, 0.0031, 0.0031
15/02/2016 08:00:00,341.8624, 0.0031, 0.0031, 0.0031, 0.0031
15/02/2016 09:00:00,567.9403, 0.8559, 0.8559, 0.8559, 0.8559
15/02/2016 10:00:00,765.4044, 0.3595, 0.3595, 0.3595, 0.3595
15/02/2016 11:00:00,917.6622, 0.1951, 0.1951, 0.1951, 0.1951
15/02/2016 12:00:00,1012.7045, 0.1718, 0.1718, 0.1718, 0.1718
15/02/2016 13:00:00,1043.2165, 0.0031, 0.0031, 0.0031, 0.0031
15/02/2016 14:00:00,1006.8719, 0.0036, 0.0036, 0.0036, 0.0036
15/02/2016 15:00:00,906.4430, 0.0738, 0.0738, 0.0738, 0.0738
15/02/2016 16:00:00,749.6696, 0.0558, 0.0558, 0.0558, 0.0558
15/02/2016 17:00:00,548.9593, 0.0839, 0.0839, 0.0839, 0.0839
15/02/2016 18:00:00,321.3405, 0.2353, 0.2353, 0.2353, 0.2353
15/02/2016 19:00:00,92.4194, 0.6721, 0.6721, 0.6721, 0.6721
15/02/2016 20:00:00,0.0000, 0.1139, 0.0684, 0.6164, 0.0031
15/02/2016 21:00:00,0.0000, 0.1139, 0.0684, 0.5606, 0.0031
15/02/2016 22:00:00,0.0000, 0.1139, 0.0684, 0.5049, 0.0031
15/02/2016 23:00:00,0.0000, 0.1139, 0.0684, 0.4491, 0.0031
16/02/2016 00:00:00,0.0000, 0.1139, 0.0684, 0.3934, 0.0031
16/02/2016 01:00:00,0.0000, 0.1139, 0.0684, 0.3376, 0.0031
16/02/2016 02:00:00,0.0000, 0.1139, 0.0684, 0.2819, 0.0031
16/02/2016 03:00:00,0.0000, 0.1139, 0.0684, 0.2261, 0.0031
16/02/2016 04:00:00,0.0000, 0.1139, 0.0684, 0.1704, 0.0031
16/02/2016 05:00:00,0.0000, 0.1139, 0.0684, 0.1146, 0.0031
16/02/2016 06:00:00,0.0000, 0.1139, 0.0684, 0.0589, 0.0031
16/02/2016 07:00:00,107.7955, 0.0031, 0.0031, 0.0031, 0.0031
16/02/2016 08:00:00,338.1686, 0.1274, 0.1274, 0.1274, 0.1274
16/02/2016 09:00:00,564.3475, 0.0055, 0.0055, 0.0055, 0.0055
16/02/2016 10:00:00,761.9369, 0.0031, 0.0031, 0.0031, 0.0031
16/02/2016 11:00:00,914.2968, 0.1459, 0.1459, 0.1459, 0.1459
16/02/2016 12:00:00,1009.3970, 0.0684, 0.0684, 0.0684, 0.0684
16/02/2016 13:00:00,1039.9132, 0.1220, 0.1220, 0.1220, 0.1220
16/02/2016 14:00:00,1003.5174, 0.0031, 0.0031, 0.0031, 0.0031
16/02/2016 15:00:00,902.9874, 0.0266, 0.0266, 0.0266, 0.0266
16/02/2016 16:00:00,746.0765, 0.0519, 0.0519, 0.0519, 0.0519
16/02/2016 17:00:00,545.2174, 0.1059, 0.1059, 0.1059, 0.1059
16/02/2016 18:00:00,317.4941, 0.1983, 0.1983, 0.1983, 0.1983
16/02/2016 19:00:00,88.8404, 0.7727, 0.7727, 0.7727, 0.7727
16/02/2016 20:00:00,0.0000, 0.3104, 0.1983, 0.7514, 0.0031
16/02/2016 21:00:00,0.0000, 0.3104, 0.1983, 0.7301, 0.0031
16/02/2016 22:00:00,0.0000, 0.3104, 0.1983, 0.7088, 0.0031
16/02/2016 23:00:00,0.0000, 0.3104, 0.1983, 0.6875, 0.0031
17/02/2016 00:00:00,0.0000, 0.3104, 0.1983, 0.6662, 0.0031
17/02/2016 01:00:00,0.0000, 0.3104, 0.1983, 0.6449, 0.0031
17/02/2016 02:00:00,0.0000, 0.3104, 0.1983, 0.6235, 0.0031
17/02/2016 03:00:00,0.0000, 0.3104, 0.1983, 0.6022, 0.0031
17/02/2016 04:00:00,0.0000, 0.3104, 0.1983, 0.5809, 0.0031
17/02/2016 05:00:00,0.0000, 0.3104, 0.1983, 0.5596, 0.0031
17/02/2016 06:00:00,0.0000, 0.3104, 0.1983, 0.5383, 0.0031
17/02/2016 07:00:00,104.2939, 0.5170, 0.5170, 0.5170, 0.5170
17/02/2016 08:00:00,334.4764, 0.6095, 0.6095, 0.6095, 0.6095
17/02/2016 09:00:00,560.7422, 0.5742, 0.5742, 0.5742, 0.5742
17/02/2016 10:00:00,758.4416, 0.5932, 0.5932, 0.5932, 0.5932
17/02/2016 11:00:00,910.8872, 0.2778, 0.2778, 0.2778, 0.2778
17/02/2016 12:00:00,1006.0290, 0.1826, 0.1826, 0.1826, 0.1826
17/02/2016 13:00:00,1036.5344, 0.3092, 0.3092, 0.3092, 0.3092
17/02/2016 14:00:00,1000.0748, 0.1322, 0.1322, 0.1322, 0.1322
17/02/2016 15:00:00,899.4345, 0.0256, 0.0256, 0.0256, 0.0256
17/02/2016 16:00:00,742.3812, 0.0874, 0.0874, 0.0874, 0.0874
17/02/2016 17:00:00,541.3735, 0.1137, 0.1137, 0.1137, 0.1137
17/02/2016 18:00:00,313.5529, 0.1665, 0.1665, 0.1665, 0.1665
17/02/2016 19:00:00,85.2043, 0.8301, 0.8301, 0.8301, 0.8301
17/02/2016 20:00:00,0.0000, 0.2805, 0.1665, 0.7876, 0.0256
17/02/2016 21:00:00,0.0000, 0.2805, 0.1665, 0.7450, 0.0256
17/02/2016 22:00:00,0.0000, 0.2805, 0.1665, 0.7025, 0.0256
17/02/2016 23:00:00,0.0000, 0.2805, 0.1665, 0.6599, 0.0256
18/02/2016 00:00:00,0.0000, 0.2805, 0.1665, 0.6174, 0.0256
18/02/2016 01:00:00,0.0000, 0.2805, 0.1665, 0.5749, 0.0256
18/02/2016 02:00:00,0.0000, 0.2805, 0.1665, 0.5323, 0.0256
18/02/2016 03:00:00,0.0000, 0.2805, 0.1665, 0.4898, 0.0256
18/02/2016 04:00:00,0.0000, 0.2805, 0.1665, 0.4472, 0.0256
18/02/2016 05:00:00,0.0000, 0.2805, 0.1665, 0.4047, 0.0256
18/02/2016 06:00:00,0.0000, 0.2805, 0.1665, 0.3622, 0.0256
18/02/2016 07:00:00,100.8172, 0.3196, 0.3196, 0.3196, 0.3196
18/02/2016 08:00:00,330.7865, 0.0732, 0.0732, 0.0732, 0.0732
18/02/2016 09:00:00,557.1250, 0.5373, 0.5373, 0.5373, 0.5373
18/02/2016 10:00:00,754.9189, 0.1303, 0.1303, 0.1303, 0.1303
18/02/2016 11:00:00,907.4337, 0.5019, 0.5019, 0.5019, 0.5019
18/02/2016 12:00:00,1002.6008, 0.4198, 0.4198, 0.4198, 0.4198
18/02/2016 13:00:00,1033.0805, 0.2627, 0.2627, 0.2627, 0.2627
18/02/2016 14:00:00,996.5446, 0.0075, 0.0075, 0.0075, 0.0075
18/02/2016 15:00:00,895.7851, 0.0358, 0.0358, 0.0358, 0.0358
18/02/2016 16:00:00,738.5847, 0.0633, 0.0633, 0.0633, 0.0633
18/02/2016 17:00:00,537.4288, 0.0945, 0.0945, 0.0945, 0.0945
18/02/2016 18:00:00,309.5187, 0.1371, 0.1371, 0.1371, 0.1371
18/02/2016 19:00:00,81.5160, 0.7610, 0.7610, 0.7610, 0.7610
18/02/2016 20:00:00,0.0000, 0.2961, 0.2627, 0.7089, 0.0075
18/02/2016 21:00:00,0.0000, 0.2961, 0.2627, 0.6567, 0.0075
18/02/2016 22:00:00,0.0000, 0.2961, 0.2627, 0.6046, 0.0075
18/02/2016 23:00:00,0.0000, 0.2961, 0.2627, 0.5524, 0.0075
19/02/2016 00:00:00,0.0000, 0.2961, 0.2627, 0.5003, 0.0075
19/02/2016 01:00:00,0.0000, 0.2961, 0.2627, 0.4481, 0.0075
19/02/2016 02:00:00,0.0000, 0.2961, 0.2627, 0.3960, 0.0075
19/02/2016 03:00:00,0.0000, 0.2961, 0.2627, 0.3438, 0.0075
19/02/2016 04:00:00,0.0000, 0.2961, 0.2627, 0.2917, 0.0075
19/02/2016 05:00:00,0.0000, 0.2961, 0.2627, 0.2395, 0.0075
19/02/2016 06:00:00,0.0000, 0.2961, 0.2627, 0.1874, 0.0075
19/02/2016 07:00:00,97.3670, 0.1352, 0.1352, 0.1352, 0.1352
19/02/2016 08:00:00,327.0997, 0.4263, 0.4263, 0.4263, 0.4263
19/02/2016 09:00:00,553.4966, 0.4534, 0.4534, 0.4534, 0.4534
19/02/2016 10:00:00,751.3691, 0.5596, 0.5596, 0.5596, 0.5596
19/02/2016 11:00:00,903.9364, 0.4471, 0.4471, 0.4471, 0.4471
19/02/2016 12:00:00,999.1126, 0.4661, 0.4661, 0.4661, 0.4661
19/02/2016 13:00:00,1029.5517, 0.4876, 0.4876, 0.4876, 0.4876
19/02/2016 14:00:00,992.9272, 0.4996, 0.4996, 0.4996, 0.4996
19/02/2016 15:00:00,892.0397, 0.2909, 0.2909, 0.2909, 0.2909
19/02/2016 16:00:00,734.6880, 0.1083, 0.1083, 0.1083, 0.1083
19/02/2016 17:00:00,533.3849, 0.1998, 0.1998, 0.1998, 0.1998
19/02/2016 18:00:00,305.3933, 0.2125, 0.2125, 0.2125, 0.2125
19/02/2016 19:00:00,77.7809, 0.9682, 0.9682, 0.9682, 0.9682
19/02/2016 20:00:00,0.0000, 0.2143, 0.1083, 0.8878, 0.0031
19/02/2016 21:00:00,0.0000, 0.2143, 0.1083, 0.8073, 0.0031
19/02/2016 22:00:00,0.0000, 0.2143, 0.1083, 0.7269, 0.0031
19/02/2016 23:00:00,0.0000, 0.2143, 0.1083, 0.6465, 0.0031
20/02/2016 00:00:00,0.0000, 0.2143, 0.1083, 0.5661, 0.0031
20/02/2016 01:00:00,0.0000, 0.2143, 0.1083, 0.4857, 0.0031
20/02/2016 02:00:00,0.0000, 0.2143, 0.1083, 0.4052, 0.0031
20/02/2016 03:00:00,0.0000, 0.2143, 0.1083, 0.3248, 0.0031
20/02/2016 04:00:00,0.0000, 0.2143, 0.1083, 0.2444, 0.0031
20/02/2016 05:00:00,0.0000, 0.2143, 0.1083, 0.1640, 0.0031
20/02/2016 06:00:00,0.0000, 0.2143, 0.1083, 0.0835, 0.0031
20/02/2016 07:00:00,93.9450, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 08:00:00,323.4170, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 09:00:00,549.8573, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 10:00:00,747.7924, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 11:00:00,900.3956, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 12:00:00,995.5645, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 13:00:00,1025.9483, 0.0031, 0.0031, 0.0031, 0.0031
20/02/2016 14:00:00,989.2232, 0.0034, 0.0034, 0.0034, 0.0034
20/02/2016 15:00:00,888.1993, 0.0229, 0.0229, 0.0229, 0.0229
20/02/2016 16:00:00,730.6923, 0.0510, 0.0510, 0.0510, 0.0510
20/02/2016 17:00:00,529.2433, 0.0973, 0.0973, 0.0973, 0.0973
20/02/2016 18:00:00,301.1789, 0.1658, 0.1658, 0.1658, 0.1658
20/02/2016 19:00:00,74.0044, 0.8006, 0.8006, 0.8006, 0.8006
20/02/2016 20:00:00,0.0000, 0.0894, 0.0031, 0.7341, 0.0031
20/02/2016 21:00:00,0.0000, 0.0894, 0.0031, 0.6676, 0.0031
20/02/2016 22:00:00,0.0000, 0.0894, 0.0031, 0.6012, 0.0031
20/02/2016 23:00:00,0.0000, 0.0894, 0.0031, 0.5347, 0.0031
21/02/2016 00:00:00,0.0000, 0.0894, 0.0031, 0.4683, 0.0031
21/02/2016 01:00:00,0.0000, 0.0894, 0.0031, 0.4018, 0.0031
21/02/2016 02:00:00,0.0000, 0.0894, 0.0031, 0.3354, 0.0031
21/02/2016 03:00:00,0.0000, 0.0894, 0.0031, 0.2689, 0.0031
21/02/2016 04:00:00,0.0000, 0.0894, 0.0031, 0.2025, 0.0031
21/02/2016 05:00:00,0.0000, 0.0894, 0.0031, 0.1360, 0.0031
21/02/2016 06:00:00,0.0000, 0.0894, 0.0031, 0.0696, 0.0031
21/02/2016 07:00:00,90.5529, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 08:00:00,319.7388, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 09:00:00,546.2078, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 10:00:00,744.1893, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 11:00:00,896.8116, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 12:00:00,991.9569, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2016 13:00:00,1022.2707, 0.0024, 0.0024, 0.0024, 0.0024
21/02/2016 14:00:00,985.4331, 0.1317, 0.1317, 0.1317, 0.1317
21/02/2016 15:00:00,884.2647, 0.0103, 0.0103, 0.0103, 0.0103
21/02/2016 16:00:00,726.5986, 0.0742, 0.0742, 0.0742, 0.0742
21/02/2016 17:00:00,525.0055, 0.1145, 0.1145, 0.1145, 0.1145
21/02/2016 18:00:00,296.8775, 0.6621, 0.6621, 0.6621, 0.6621
21/02/2016 19:00:00,70.1928, 0.9757, 0.9757, 0.9757, 0.9757
21/02/2016 20:00:00,0.0000, 0.3775, 0.4497, 0.9348, 0.0024
21/02/2016 21:00:00,0.0000, 0.3775, 0.4497, 0.8939, 0.0024
21/02/2016 22:00:00,0.0000, 0.3775, 0.4497, 0.8530, 0.0024
21/02/2016 23:00:00,0.0000, 0.3775, 0.4497, 0.8122, 0.0024
22/02/2016 00:00:00,0.0000, 0.3775, 0.4497, 0.7713, 0.0024
22/02/2016 01:00:00,0.0000, 0.3775, 0.4497, 0.7304, 0.0024
22/02/2016 02:00:00,0.0000, 0.3775, 0.4497, 0.6895, 0.0024
22/02/2016 03:00:00,0.0000, 0.3775, 0.4497, 0.6486, 0.0024
22/02/2016 04:00:00,0.0000, 0.3775, 0.4497, 0.6077, 0.0024
22/02/2016 05:00:00,0.0000, 0.3775, 0.4497, 0.5668, 0.0024
22/02/2016 06:00:00,0.0000, 0.3775, 0.4497, 0.5260, 0.0024
22/02/2016 07:00:00,87.1923, 0.4851, 0.4851, 0.4851, 0.4851
22/02/2016 08:00:00,316.0660, 0.4497, 0.4497, 0.4497, 0.4497
22/02/2016 09:00:00,542.5483, 0.5037, 0.5037, 0.5037, 0.5037
22/02/2016 10:00:00,740.5600, 0.3254, 0.3254, 0.3254, 0.3254
22/02/2016 11:00:00,893.1845, 0.6044, 0.6044, 0.6044, 0.6044
22/02/2016 12:00:00,988.2900, 0.5680, 0.5680, 0.5680, 0.5680
22/02/2016 13:00:00,1018.5193, 0.3569, 0.3569, 0.3569, 0.3569
22/02/2016 14:00:00,981.5576, 0.4590, 0.4590, 0.4590, 0.4590
22/02/2016 15:00:00,880.2368, 0.0541, 0.0541, 0.0541, 0.0541
22/02/2016 16:00:00,722.4085, 0.0951, 0.0951, 0.0951, 0.0951
22/02/2016 17:00:00,520.6734, 0.4786, 0.4786, 0.4786, 0.4786
22/02/2016 18:00:00,292.4914, 0.2210, 0.2210, 0.2210, 0.2210
22/02/2016 19:00:00,66.3529, 0.7563, 0.7563, 0.7563, 0.7563
22/02/2016 20:00:00,0.0000, 0.2639, 0.2210, 0.7168, 0.0031
22/02/2016 21:00:00,0.0000, 0.2639, 0.2210, 0.6772, 0.0031
22/02/2016 22:00:00,0.0000, 0.2639, 0.2210, 0.6377, 0.0031
22/02/2016 23:00:00,0.0000, 0.2639, 0.2210, 0.5981, 0.0031
23/02/2016 00:00:00,0.0000, 0.2639, 0.2210, 0.5585, 0.0031
23/02/2016 01:00:00,0.0000, 0.2639, 0.2210, 0.5190, 0.0031
23/02/2016 02:00:00,0.0000, 0.2639, 0.2210, 0.4794, 0.0031
23/02/2016 03:00:00,0.0000, 0.2639, 0.2210, 0.4399, 0.0031
23/02/2016 04:00:00,0.0000, 0.2639, 0.2210, 0.4003, 0.0031
23/02/2016 05:00:00,0.0000, 0.2639, 0.2210, 0.3608, 0.0031
23/02/2016 06:00:00,0.0000, 0.2639, 0.2210, 0.3212, 0.0031
23/02/2016 07:00:00,83.8650, 0.2817, 0.2817, 0.2817, 0.2817
23/02/2016 08:00:00,312.3992, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2016 09:00:00,538.8795, 0.1691, 0.1691, 0.1691, 0.1691
23/02/2016 10:00:00,736.9048, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2016 11:00:00,889.5147, 0.0253, 0.0253, 0.0253, 0.0253
23/02/2016 12:00:00,984.5641, 0.5270, 0.5270, 0.5270, 0.5270
23/02/2016 13:00:00,1014.6947, 0.8363, 0.8363, 0.8363, 0.8363
23/02/2016 14:00:00,977.5974, 0.6498, 0.6498, 0.6498, 0.6498
23/02/2016 15:00:00,876.1166, 0.1635, 0.1635, 0.1635, 0.1635
23/02/2016 16:00:00,718.1232, 0.6710, 0.6710, 0.6710, 0.6710
23/02/2016 17:00:00,516.2486, 0.6816, 0.6816, 0.6816, 0.6816
23/02/2016 18:00:00,288.0228, 0.8620, 0.8620, 0.8620, 0.8620
23/02/2016 19:00:00,62.4921, 0.9682, 0.9682, 0.9682, 0.9682
23/02/2016 20:00:00,0.0000, 0.7373, 0.7103, 0.9373, 0.1635
23/02/2016 21:00:00,0.0000, 0.7373, 0.7103, 0.9065, 0.1635
23/02/2016 22:00:00,0.0000, 0.7373, 0.7103, 0.8757, 0.1635
23/02/2016 23:00:00,0.0000, 0.7373, 0.7103, 0.8448, 0.1635
24/02/2016 00:00:00,0.0000, 0.7373, 0.7103, 0.8140, 0.1635
24/02/2016 01:00:00,0.0000, 0.7373, 0.7103, 0.7831, 0.1635
24/02/2016 02:00:00,0.0000, 0.7373, 0.7103, 0.7523, 0.1635
24/02/2016 03:00:00,0.0000, 0.7373, 0.7103, 0.7214, 0.1635
24/02/2016 04:00:00,0.0000, 0.7373, 0.7103, 0.6906, 0.1635
24/02/2016 05:00:00,0.0000, 0.7373, 0.7103, 0.6597, 0.1635
24/02/2016 06:00:00,0.0000, 0.7373, 0.7103, 0.6289, 0.1635
24/02/2016 07:00:00,80.5725, 0.5980, 0.5980, 0.5980, 0.5980
24/02/2016 08:00:00,308.7389, 0.7103, 0.7103, 0.7103, 0.7103
24/02/2016 09:00:00,535.2015, 0.6462, 0.6462, 0.6462, 0.6462
24/02/2016 10:00:00,733.2240, 0.8829, 0.8829, 0.8829, 0.8829
24/02/2016 11:00:00,885.8024, 0.9682, 0.9682, 0.9682, 0.9682
24/02/2016 12:00:00,980.7797, 0.9463, 0.9463, 0.9463, 0.9463
24/02/2016 13:00:00,1010.7973, 0.9257, 0.9257, 0.9257, 0.9257
24/02/2016 14:00:00,973.5533, 0.9682, 0.9682, 0.9682, 0.9682
24/02/2016 15:00:00,871.9054, 0.6036, 0.6036, 0.6036, 0.6036
24/02/2016 16:00:00,713.7442, 0.7194, 0.7194, 0.7194, 0.7194
24/02/2016 17:00:00,511.7331, 0.9682, 0.9682, 0.9682, 0.9682
24/02/2016 18:00:00,283.4741, 0.7830, 0.7830, 0.7830, 0.7830
24/02/2016 19:00:00,58.6184, 0.9682, 0.9682, 0.9682, 0.9682
24/02/2016 20:00:00,0.0000, 0.5487, 0.6036, 0.8965, 0.0031
24/02/2016 21:00:00,0.0000, 0.5487, 0.6036, 0.8248, 0.0031
24/02/2016 22:00:00,0.0000, 0.5487, 0.6036, 0.7532, 0.0031
24/02/2016 23:00:00,0.0000, 0.5487, 0.6036, 0.6815, 0.0031
25/02/2016 00:00:00,0.0000, 0.5487, 0.6036, 0.6098, 0.0031
25/02/2016 01:00:00,0.0000, 0.5487, 0.6036, 0.5382, 0.0031
25/02/2016 02:00:00,0.0000, 0.5487, 0.6036, 0.4665, 0.0031
25/02/2016 03:00:00,0.0000, 0.5487, 0.6036, 0.3948, 0.0031
25/02/2016 04:00:00,0.0000, 0.5487, 0.6036, 0.3231, 0.0031
25/02/2016 05:00:00,0.0000, 0.5487, 0.6036, 0.2515, 0.0031
25/02/2016 06:00:00,0.0000, 0.5487, 0.6036, 0.1798, 0.0031
25/02/2016 07:00:00,77.3165, 0.1081, 0.1081, 0.1081, 0.1081
25/02/2016 08:00:00,305.0856, 0.5096, 0.5096, 0.5096, 0.5096
25/02/2016 09:00:00,531.5148, 0.2594, 0.2594, 0.2594, 0.2594
25/02/2016 10:00:00,729.5179, 0.3140, 0.3140, 0.3140, 0.3140
25/02/2016 11:00:00,882.0479, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2016 12:00:00,976.9371, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2016 13:00:00,1006.8277, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2016 14:00:00,969.4262, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2016 15:00:00,867.6042, 0.0271, 0.0271, 0.0271, 0.0271
25/02/2016 16:00:00,709.2732, 0.0381, 0.0381, 0.0381, 0.0381
25/02/2016 17:00:00,507.1288, 0.1092, 0.1092, 0.1092, 0.1092
25/02/2016 18:00:00,278.8479, 0.2000, 0.2000, 0.2000, 0.2000
25/02/2016 19:00:00,54.7410, 0.8149, 0.8149, 0.8149, 0.8149
25/02/2016 20:00:00,0.0000, 0.1682, 0.1092, 0.7472, 0.0031
25/02/2016 21:00:00,0.0000, 0.1682, 0.1092, 0.6796, 0.0031
25/02/2016 22:00:00,0.0000, 0.1682, 0.1092, 0.6119, 0.0031
25/02/2016 23:00:00,0.0000, 0.1682, 0.1092, 0.5443, 0.0031
26/02/2016 00:00:00,0.0000, 0.1682, 0.1092, 0.4766, 0.0031
26/02/2016 01:00:00,0.0000, 0.1682, 0.1092, 0.4090, 0.0031
26/02/2016 02:00:00,0.0000, 0.1682, 0.1092, 0.3413, 0.0031
26/02/2016 03:00:00,0.0000, 0.1682, 0.1092, 0.2737, 0.0031
26/02/2016 04:00:00,0.0000, 0.1682, 0.1092, 0.2061, 0.0031
26/02/2016 05:00:00,0.0000, 0.1682, 0.1092, 0.1384, 0.0031
26/02/2016 06:00:00,0.0000, 0.1682, 0.1092, 0.0708, 0.0031
26/02/2016 07:00:00,74.0987, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2016 08:00:00,301.4399, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2016 09:00:00,527.8197, 0.4574, 0.4574, 0.4574, 0.4574
26/02/2016 10:00:00,725.7867, 0.2366, 0.2366, 0.2366, 0.2366
26/02/2016 11:00:00,878.2515, 0.1382, 0.1382, 0.1382, 0.1382
26/02/2016 12:00:00,973.0367, 0.1526, 0.1526, 0.1526, 0.1526
26/02/2016 13:00:00,1002.7867, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2016 14:00:00,965.2170, 0.1263, 0.1263, 0.1263, 0.1263
26/02/2016 15:00:00,863.2144, 0.0130, 0.0130, 0.0130, 0.0130
26/02/2016 16:00:00,704.7117, 0.0321, 0.0321, 0.0321, 0.0321
26/02/2016 17:00:00,502.4377, 0.1210, 0.1210, 0.1210, 0.1210
26/02/2016 18:00:00,274.1466, 0.2405, 0.2405, 0.2405, 0.2405
26/02/2016 19:00:00,50.8697, 0.8280, 0.8280, 0.8280, 0.8280
26/02/2016 20:00:00,0.0000, 0.1127, 0.0130, 0.7593, 0.0031
26/02/2016 21:00:00,0.0000, 0.1127, 0.0130, 0.6906, 0.0031
26/02/2016 22:00:00,0.0000, 0.1127, 0.0130, 0.6218, 0.0031
26/02/2016 23:00:00,0.0000, 0.1127, 0.0130, 0.5531, 0.0031
27/02/2016 00:00:00,0.0000, 0.1127, 0.0130, 0.4843, 0.0031
27/02/2016 01:00:00,0.0000, 0.1127, 0.0130, 0.4156, 0.0031
27/02/2016 02:00:00,0.0000, 0.1127, 0.0130, 0.3468, 0.0031
27/02/2016 03:00:00,0.0000, 0.1127, 0.0130, 0.2781, 0.0031
27/02/2016 04:00:00,0.0000, 0.1127, 0.0130, 0.2094, 0.0031
27/02/2016 05:00:00,0.0000, 0.1127, 0.0130, 0.1406, 0.0031
27/02/2016 06:00:00,0.0000, 0.1127, 0.0130, 0.0719, 0.0031
27/02/2016 07:00:00,70.9208, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 08:00:00,297.8022, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 09:00:00,524.1166, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 10:00:00,722.0308, 0.0850, 0.0850, 0.0850, 0.0850
27/02/2016 11:00:00,874.4135, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 12:00:00,969.0790, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 13:00:00,998.6748, 0.0031, 0.0031, 0.0031, 0.0031
27/02/2016 14:00:00,960.9267, 0.0132, 0.0132, 0.0132, 0.0132
27/02/2016 15:00:00,858.7373, 0.0362, 0.0362, 0.0362, 0.0362
27/02/2016 16:00:00,700.0615, 0.0601, 0.0601, 0.0601, 0.0601
27/02/2016 17:00:00,497.6621, 0.1124, 0.1124, 0.1124, 0.1124
27/02/2016 18:00:00,269.3729, 0.2248, 0.2248, 0.2248, 0.2248
27/02/2016 19:00:00,47.0154, 0.8443, 0.8443, 0.8443, 0.8443
27/02/2016 20:00:00,0.0000, 0.1222, 0.0362, 0.7821, 0.0031
27/02/2016 21:00:00,0.0000, 0.1222, 0.0362, 0.7200, 0.0031
27/02/2016 22:00:00,0.0000, 0.1222, 0.0362, 0.6579, 0.0031
27/02/2016 23:00:00,0.0000, 0.1222, 0.0362, 0.5957, 0.0031
28/02/2016 00:00:00,0.0000, 0.1222, 0.0362, 0.5336, 0.0031
28/02/2016 01:00:00,0.0000, 0.1222, 0.0362, 0.4715, 0.0031
28/02/2016 02:00:00,0.0000, 0.1222, 0.0362, 0.4093, 0.0031
28/02/2016 03:00:00,0.0000, 0.1222, 0.0362, 0.3472, 0.0031
28/02/2016 04:00:00,0.0000, 0.1222, 0.0362, 0.2850, 0.0031
28/02/2016 05:00:00,0.0000, 0.1222, 0.0362, 0.2229, 0.0031
28/02/2016 06:00:00,0.0000, 0.1222, 0.0362, 0.1608, 0.0031
28/02/2016 07:00:00,67.7844, 0.0986, 0.0986, 0.0986, 0.0986
28/02/2016 08:00:00,294.1728, 0.1835, 0.1835, 0.1835, 0.1835
28/02/2016 09:00:00,520.4056, 0.0031, 0.0031, 0.0031, 0.0031
28/02/2016 10:00:00,718.2502, 0.0031, 0.0031, 0.0031, 0.0031
28/02/2016 11:00:00,870.5342, 0.0031, 0.0031, 0.0031, 0.0031
28/02/2016 12:00:00,965.0644, 0.0031, 0.0031, 0.0031, 0.0031
