ISOTime,Wx,Wy,Chx
06/11/2020 15:45:00,3.8259,4.5959,0
06/11/2020 16:00:00,2.5999,5.0388,0
06/11/2020 16:15:00,3.4116,4.5413,0
06/11/2020 16:30:00,2.4654,4.2693,0
06/11/2020 16:45:00,3.3548,4.6329,0
06/11/2020 17:00:00,2.8240,4.4139,0
06/11/2020 17:15:00,2.9092,4.7029,0
06/11/2020 17:30:00,1.9898,5.6817,0
06/11/2020 17:45:00,1.7299,4.7125,0
06/11/2020 18:00:00,1.5523,4.5421,0
06/11/2020 18:15:00,1.6617,5.2954,0
06/11/2020 18:30:00,2.1331,5.1237,0
06/11/2020 18:45:00,1.0361,4.6151,0
06/11/2020 19:00:00,-0.3871,2.9447,0
06/11/2020 19:15:00,0.5869,1.9537,0
06/11/2020 19:30:00,0.9793,2.1142,0
06/11/2020 19:45:00,0.7655,1.5514,0
06/11/2020 20:00:00,0.9304,1.0056,0
06/11/2020 20:15:00,1.0367,0.8956,0
06/11/2020 20:30:00,1.1636,1.4382,0
06/11/2020 20:45:00,0.4800,1.1974,0
06/11/2020 21:00:00,0.3807,1.0000,0
06/11/2020 21:15:00,0.6745,1.1925,0
06/11/2020 21:30:00,0.8963,1.3734,0
06/11/2020 21:45:00,1.3510,1.9473,0
06/11/2020 22:00:00,1.0800,2.0420,0
06/11/2020 22:15:00,0.8237,1.1444,0
06/11/2020 22:30:00,1.2412,1.3718,0
06/11/2020 22:45:00,0.3405,2.2544,0
06/11/2020 23:00:00,-0.5287,2.4639,0
06/11/2020 23:15:00,0.2639,3.1289,0
06/11/2020 23:30:00,0.1663,3.2357,0
06/11/2020 23:45:00,-0.0379,3.1998,0
07/11/2020 00:00:00,-0.1003,2.3078,0
07/11/2020 00:15:00,-0.0433,2.1896,0
07/11/2020 00:30:00,-0.0226,1.9199,0
07/11/2020 00:45:00,-0.0791,1.8183,0
07/11/2020 01:00:00,-1.8384,2.0586,0
07/11/2020 01:15:00,-0.8109,1.9479,0
07/11/2020 01:30:00,-0.1444,1.3423,0
07/11/2020 01:45:00,0.3423,0.9609,0
07/11/2020 02:00:00,0.3904,1.7162,0
07/11/2020 02:15:00,-2.8846,2.3962,0
07/11/2020 02:30:00,-1.6790,0.9918,0
07/11/2020 02:45:00,-1.1351,0.6539,0
07/11/2020 03:00:00,-1.5154,1.0079,0
07/11/2020 03:15:00,-1.2262,0.7357,0
07/11/2020 03:30:00,-0.8511,0.4858,0
07/11/2020 03:45:00,-0.4501,0.1352,0
07/11/2020 04:00:00,-0.4331,0.1220,0
07/11/2020 04:15:00,-0.2984,0.0840,0
07/11/2020 04:30:00,-1.5486,0.8571,0
07/11/2020 04:45:00,-2.1138,2.5602,0
07/11/2020 05:00:00,-1.9541,2.5088,0
07/11/2020 05:15:00,-0.5825,1.1398,0
07/11/2020 05:30:00,-0.7790,1.0030,0
07/11/2020 05:45:00,-1.4171,3.0906,0
07/11/2020 06:00:00,-0.8133,2.2154,0
07/11/2020 06:15:00,-0.4348,1.0754,0
07/11/2020 06:30:00,-0.5349,0.8567,0
07/11/2020 06:45:00,-2.1389,1.1532,0
07/11/2020 07:00:00,-2.1309,1.5584,0
07/11/2020 07:15:00,-2.5045,1.6333,0
07/11/2020 07:30:00,-3.0763,1.3262,0
07/11/2020 07:45:00,-3.8653,0.7100,0
07/11/2020 08:00:00,-4.2168,1.1468,0
07/11/2020 08:15:00,-3.0545,1.6040,0
07/11/2020 08:30:00,-2.7145,1.8052,0
07/11/2020 08:45:00,-2.9156,2.8826,0
07/11/2020 09:00:00,-3.7815,3.0369,0
07/11/2020 09:15:00,-3.5467,3.1295,0
07/11/2020 09:30:00,-3.2663,1.7167,0
07/11/2020 09:45:00,-3.3905,1.8028,0
07/11/2020 10:00:00,-2.6896,2.6274,0
07/11/2020 10:15:00,-2.6482,2.4387,0
07/11/2020 10:30:00,-2.2001,2.7988,0
07/11/2020 10:45:00,-2.2389,3.6360,0
07/11/2020 11:00:00,-1.9280,2.8247,0
07/11/2020 11:15:00,-1.9756,1.3272,0
07/11/2020 11:30:00,-2.2492,2.1041,0
07/11/2020 11:45:00,0.4937,3.8989,0
07/11/2020 12:00:00,0.8042,3.2314,0
07/11/2020 12:15:00,-0.7419,3.8084,0
07/11/2020 12:30:00,-0.5784,4.4223,0
07/11/2020 12:45:00,0.1964,5.3464,0
07/11/2020 13:00:00,0.1561,5.4178,0
07/11/2020 13:15:00,-0.2896,5.5024,0
07/11/2020 13:30:00,0.5572,5.9841,0
07/11/2020 13:45:00,0.4936,5.7589,0
07/11/2020 14:00:00,-0.1226,6.0588,0
07/11/2020 14:15:00,-0.3516,5.7893,0
07/11/2020 14:30:00,-0.4094,5.9960,0
07/11/2020 14:45:00,0.2279,6.2558,0
07/11/2020 15:00:00,-0.2798,6.3839,0
07/11/2020 15:15:00,-0.2449,6.7756,0
07/11/2020 15:30:00,-0.0286,7.1799,0
07/11/2020 15:45:00,-0.7233,7.2038,0
07/11/2020 16:00:00,-0.1410,7.0786,0
07/11/2020 16:15:00,-0.1474,7.3985,0
07/11/2020 16:30:00,-0.6668,7.2193,0
07/11/2020 16:45:00,0.4011,6.6579,0
07/11/2020 17:00:00,0.3719,7.1804,0
07/11/2020 17:15:00,-0.6714,7.2691,0
07/11/2020 17:30:00,-0.5359,7.0797,0
07/11/2020 17:45:00,-1.0267,6.1854,0
07/11/2020 18:00:00,-1.3847,6.4531,0
07/11/2020 18:15:00,-0.5402,5.4232,0
07/11/2020 18:30:00,-0.6778,5.4883,0
07/11/2020 18:45:00,-1.0322,4.8105,0
07/11/2020 19:00:00,-1.1171,4.8018,0
07/11/2020 19:15:00,-1.4204,5.0022,0
07/11/2020 19:30:00,-1.4114,4.5355,0
07/11/2020 19:45:00,-1.2101,5.2011,0
07/11/2020 20:00:00,-1.3875,5.0322,0
07/11/2020 20:15:00,-1.7150,4.7818,0
07/11/2020 20:30:00,-1.6006,4.8423,0
07/11/2020 20:45:00,-1.6466,4.8586,0
07/11/2020 21:00:00,-1.5150,4.4702,0
07/11/2020 21:15:00,-1.8508,4.2331,0
07/11/2020 21:30:00,-1.8007,3.7501,0
07/11/2020 21:45:00,-2.3929,3.9637,0
07/11/2020 22:00:00,-3.0345,3.9865,0
07/11/2020 22:15:00,-2.7872,3.7470,0
07/11/2020 22:30:00,-2.7680,3.2775,0
07/11/2020 22:45:00,-2.9711,3.0390,0
07/11/2020 23:00:00,-2.5656,2.6242,0
07/11/2020 23:15:00,-2.9747,2.3645,0
07/11/2020 23:30:00,-2.8007,1.9453,0
07/11/2020 23:45:00,-2.7894,1.8552,0
08/11/2020 00:00:00,-2.5755,2.0472,0
08/11/2020 00:15:00,-2.6091,2.2266,0
08/11/2020 00:30:00,-2.4527,2.2671,0
08/11/2020 00:45:00,-2.1664,1.9579,0
08/11/2020 01:00:00,-2.1427,1.6097,0
08/11/2020 01:15:00,-1.8977,1.0931,0
08/11/2020 01:30:00,-1.9195,0.4858,0
08/11/2020 01:45:00,-2.0630,0.3926,0
08/11/2020 02:00:00,-1.5720,0.5638,0
08/11/2020 02:15:00,-0.9484,0.3753,0
08/11/2020 02:30:00,-0.4289,0.4750,0
08/11/2020 02:45:00,0.1211,0.4334,0
08/11/2020 03:00:00,0.0377,0.1348,0
08/11/2020 03:15:00,0.0343,0.1357,0
08/11/2020 03:30:00,-0.4333,0.1215,0
08/11/2020 03:45:00,-0.2580,0.0319,0
08/11/2020 04:00:00,-0.9627,0.1832,0
08/11/2020 04:15:00,-0.6947,-0.0858,0
08/11/2020 04:30:00,-0.9716,-0.1277,0
08/11/2020 04:45:00,-0.5900,0.0023,0
08/11/2020 05:00:00,-0.4399,-0.0086,0
08/11/2020 05:15:00,-0.2600,-0.0051,0
08/11/2020 05:30:00,-0.0100,-0.0002,0
08/11/2020 05:45:00,-0.0700,-0.0014,0
08/11/2020 06:00:00,-0.4371,-0.0505,0
08/11/2020 06:15:00,-1.1284,-0.2220,0
08/11/2020 06:30:00,-1.8160,-0.2261,0
08/11/2020 06:45:00,-1.5949,-0.6956,0
08/11/2020 07:00:00,-1.4828,-0.9294,0
08/11/2020 07:15:00,-2.2271,-1.2213,0
08/11/2020 07:30:00,-2.8732,-1.5612,0
08/11/2020 07:45:00,-2.6439,-1.9073,0
08/11/2020 08:00:00,-2.6217,-1.7098,0
08/11/2020 08:15:00,-2.3264,-2.3264,0
08/11/2020 08:30:00,-2.5366,-2.6246,0
08/11/2020 08:45:00,-2.7413,-1.7083,0
08/11/2020 09:00:00,-2.5318,-1.9406,0
08/11/2020 09:15:00,-2.3419,-1.6762,0
08/11/2020 09:30:00,-1.8210,-1.2871,0
08/11/2020 09:45:00,-1.0612,-1.7305,0
08/11/2020 10:00:00,-0.4070,-2.2434,0
08/11/2020 10:15:00,-0.7810,-1.5549,0
08/11/2020 10:30:00,-0.3233,-1.3724,0
08/11/2020 10:45:00,-0.3492,-1.4896,0
08/11/2020 11:00:00,-0.5468,-1.5991,0
08/11/2020 11:15:00,-1.0863,0.9300,0
08/11/2020 11:30:00,-0.9617,-0.7009,0
08/11/2020 11:45:00,-1.1768,-0.7208,0
08/11/2020 12:00:00,-1.5441,-0.2842,0
08/11/2020 12:15:00,-1.2872,0.2923,0
08/11/2020 12:30:00,-1.6745,0.7627,0
08/11/2020 12:45:00,-1.5700,0.7730,0
08/11/2020 13:00:00,-1.8054,-0.2993,0
08/11/2020 13:15:00,-0.5877,1.7963,0
08/11/2020 13:30:00,-1.1326,1.3990,0
08/11/2020 13:45:00,-0.6127,1.9353,0
08/11/2020 14:00:00,-1.0398,2.5566,0
08/11/2020 14:15:00,-1.0193,3.3587,0
08/11/2020 14:30:00,-1.0115,4.2411,0
08/11/2020 14:45:00,-1.1923,5.0409,0
08/11/2020 15:00:00,-1.2149,5.1794,0
08/11/2020 15:15:00,-0.7342,5.4508,0
08/11/2020 15:30:00,0.1086,5.4089,0
08/11/2020 15:45:00,-0.2082,5.8063,0
08/11/2020 16:00:00,-0.5298,5.7356,0
08/11/2020 16:15:00,0.3737,5.5174,0
08/11/2020 16:30:00,0.0712,5.9596,0
08/11/2020 16:45:00,0.1217,6.0588,0
08/11/2020 17:00:00,-0.1205,6.0488,0
08/11/2020 17:15:00,-0.5119,5.5866,0
08/11/2020 17:30:00,-0.4102,4.9029,0
08/11/2020 17:45:00,-0.6027,4.2878,0
08/11/2020 18:00:00,-0.5214,3.9659,0
08/11/2020 18:15:00,-0.7635,3.0664,0
08/11/2020 18:30:00,-0.7768,2.5858,0
08/11/2020 18:45:00,-0.7821,2.6990,0
08/11/2020 19:00:00,-0.5610,2.2717,0
08/11/2020 19:15:00,-0.2026,2.2107,0
08/11/2020 19:30:00,-0.1018,1.9974,0
08/11/2020 19:45:00,-0.4497,2.1127,0
08/11/2020 20:00:00,-0.9259,2.0945,0
08/11/2020 20:15:00,-1.0799,2.0080,0
08/11/2020 20:30:00,-1.0582,1.6853,0
08/11/2020 20:45:00,-1.2921,1.6172,0
08/11/2020 21:00:00,-0.6021,1.6112,0
08/11/2020 21:15:00,0.9269,-0.5923,0
08/11/2020 21:30:00,1.2849,0.1140,0
08/11/2020 21:45:00,1.2773,0.6204,0
08/11/2020 22:00:00,1.5891,0.5752,0
08/11/2020 22:15:00,1.4112,0.9299,0
08/11/2020 22:30:00,0.8905,1.3413,0
08/11/2020 22:45:00,0.6160,0.7232,0
08/11/2020 23:00:00,-0.2054,0.3664,0
08/11/2020 23:15:00,0.5145,0.3087,0
08/11/2020 23:30:00,1.7527,-0.5600,0
08/11/2020 23:45:00,0.4146,-0.1474,0
09/11/2020 00:00:00,0.5232,0.0848,0
09/11/2020 00:15:00,0.8021,-0.1127,0
09/11/2020 00:30:00,1.2895,0.0354,0
09/11/2020 00:45:00,0.0018,0.4300,0
09/11/2020 01:00:00,0.6378,0.7309,0
09/11/2020 01:15:00,0.3827,0.3950,0
09/11/2020 01:30:00,-0.0964,0.3156,0
09/11/2020 01:45:00,-0.1435,0.2168,0
09/11/2020 02:00:00,0.3697,0.0155,0
09/11/2020 02:15:00,0.1489,-0.0584,0
09/11/2020 02:30:00,0.0745,-0.0292,0
09/11/2020 02:45:00,0.2234,-0.0877,0
09/11/2020 03:00:00,0.2234,-0.0877,0
09/11/2020 03:15:00,0.1829,-0.7994,0
09/11/2020 03:30:00,-0.3990,-0.5751,0
09/11/2020 03:45:00,-0.4788,-0.6902,0
09/11/2020 04:00:00,-0.4788,-0.6902,0
09/11/2020 04:15:00,-0.4332,-0.6244,0
09/11/2020 04:30:00,-0.4959,-0.7148,0
09/11/2020 04:45:00,0.2761,-0.8776,0
09/11/2020 05:00:00,-0.0815,-0.8963,0
09/11/2020 05:15:00,-0.7718,-0.6039,0
09/11/2020 05:30:00,-0.3376,-0.0923,0
09/11/2020 05:45:00,-0.2217,-0.0611,0
09/11/2020 06:00:00,-0.9226,-0.5990,0
09/11/2020 06:15:00,-1.2315,-0.6867,0
09/11/2020 06:30:00,-1.1490,-0.6291,0
09/11/2020 06:45:00,-1.3762,-0.5446,0
09/11/2020 07:00:00,-1.0946,-0.3527,0
09/11/2020 07:15:00,-1.4741,-0.4789,0
09/11/2020 07:30:00,-1.4174,-0.5489,0
09/11/2020 07:45:00,-2.5355,-1.0120,0
09/11/2020 08:00:00,-1.7268,-1.1048,0
09/11/2020 08:15:00,-1.8540,-1.0074,0
09/11/2020 08:30:00,-1.8310,-2.2618,0
09/11/2020 08:45:00,-1.4448,-2.7766,0
09/11/2020 09:00:00,-1.4430,-3.0344,0
09/11/2020 09:15:00,-1.7134,-3.5368,0
09/11/2020 09:30:00,-2.1242,-4.0124,0
09/11/2020 09:45:00,-2.2930,-4.0453,0
09/11/2020 10:00:00,-2.0969,-3.9250,0
09/11/2020 10:15:00,-2.2131,-4.1803,0
09/11/2020 10:30:00,-2.3774,-4.0891,0
09/11/2020 10:45:00,-1.5875,-3.7150,0
09/11/2020 11:00:00,-1.1393,-3.7299,0
09/11/2020 11:15:00,-1.0618,-3.2405,0
09/11/2020 11:30:00,-0.4700,-2.9528,0
09/11/2020 11:45:00,-0.6262,-2.2961,0
09/11/2020 12:00:00,-0.7311,-3.1770,0
09/11/2020 12:15:00,-0.8860,-2.4018,0
09/11/2020 12:30:00,-2.0534,-0.9909,0
09/11/2020 12:45:00,-1.3506,-1.5555,0
09/11/2020 13:00:00,-1.4080,-2.8290,0
09/11/2020 13:15:00,-1.3790,-2.5965,0
09/11/2020 13:30:00,-1.2644,-2.7095,0
09/11/2020 13:45:00,-1.1335,-2.7668,0
09/11/2020 14:00:00,-1.9021,-2.6845,0
09/11/2020 14:15:00,-1.0172,-2.0069,0
09/11/2020 14:30:00,-0.9903,-1.8858,0
09/11/2020 14:45:00,-1.2668,-1.4956,0
09/11/2020 15:00:00,-0.2975,-1.9676,0
09/11/2020 15:15:00,0.2933,-1.2151,0
09/11/2020 15:30:00,-0.0042,-0.9600,0
09/11/2020 15:45:00,-1.2594,-0.7582,0
09/11/2020 16:00:00,-0.5481,-0.8244,0
09/11/2020 16:15:00,-0.1248,-1.2035,0
09/11/2020 16:30:00,-0.7276,-0.8515,0
09/11/2020 16:45:00,-0.5667,-0.8481,0
09/11/2020 17:00:00,-2.0454,1.2362,0
09/11/2020 17:15:00,-0.5160,4.3596,0
09/11/2020 17:30:00,-0.2974,3.9288,0
09/11/2020 17:45:00,-0.3460,4.1356,0
09/11/2020 18:00:00,0.3465,3.2214,0
09/11/2020 18:15:00,-0.0349,2.9398,0
09/11/2020 18:30:00,-0.5857,2.2965,0
09/11/2020 18:45:00,-0.7164,2.1856,0
09/11/2020 19:00:00,-1.2688,2.1541,0
09/11/2020 19:15:00,-1.0015,1.8458,0
09/11/2020 19:30:00,-0.9556,1.4301,0
09/11/2020 19:45:00,-1.8585,2.1739,0
09/11/2020 20:00:00,-1.4088,1.4893,0
09/11/2020 20:15:00,-1.2498,1.5485,0
09/11/2020 20:30:00,-1.4751,1.7647,0
09/11/2020 20:45:00,-1.4265,1.8926,0
09/11/2020 21:00:00,-1.2367,1.4292,0
09/11/2020 21:15:00,-1.4225,1.5038,0
09/11/2020 21:30:00,-1.5926,1.7416,0
09/11/2020 21:45:00,-1.7107,1.6546,0
09/11/2020 22:00:00,-1.8850,0.8553,0
09/11/2020 22:15:00,-1.3081,0.4071,0
09/11/2020 22:30:00,-0.1884,0.0670,0
09/11/2020 22:45:00,-0.7400,-0.0029,0
09/11/2020 23:00:00,-0.7981,-0.0552,0
09/11/2020 23:15:00,-1.3566,0.4522,0
09/11/2020 23:30:00,-2.1195,0.2111,0
09/11/2020 23:45:00,-1.2738,-0.1259,0
10/11/2020 00:00:00,-0.8246,-0.0945,0
10/11/2020 00:15:00,-0.6994,-0.3221,0
10/11/2020 00:30:00,-0.6899,-0.7377,0
10/11/2020 00:45:00,-0.3962,-0.4236,0
10/11/2020 01:00:00,0.0523,-1.0187,0
10/11/2020 01:15:00,-0.1165,-0.6801,0
10/11/2020 01:30:00,-0.1013,-0.5914,0
10/11/2020 01:45:00,-0.1548,-0.9474,0
10/11/2020 02:00:00,-0.2455,-1.1440,0
10/11/2020 02:15:00,-0.8078,-1.6085,0
10/11/2020 02:30:00,-1.3869,-1.9341,0
10/11/2020 02:45:00,-1.5044,-2.2300,0
10/11/2020 03:00:00,-1.8165,-2.4749,0
10/11/2020 03:15:00,-1.8741,-2.5194,0
10/11/2020 03:30:00,-2.0297,-2.6399,0
10/11/2020 03:45:00,-1.6785,-2.1276,0
10/11/2020 04:00:00,-1.6232,-2.1325,0
10/11/2020 04:15:00,-2.2034,-2.2790,0
10/11/2020 04:30:00,-2.4868,-2.6306,0
10/11/2020 04:45:00,-2.7661,-2.7351,0
10/11/2020 05:00:00,-3.4140,-2.5647,0
10/11/2020 05:15:00,-3.4577,-2.8486,0
10/11/2020 05:30:00,-3.3868,-2.7616,0
10/11/2020 05:45:00,-3.7201,-3.0333,0
10/11/2020 06:00:00,-4.0227,-3.5119,0
10/11/2020 06:15:00,-4.1784,-3.8622,0
10/11/2020 06:30:00,-4.1419,-3.7837,0
10/11/2020 06:45:00,-3.6341,-4.0212,0
10/11/2020 07:00:00,-2.9211,-4.5655,0
10/11/2020 07:15:00,-2.7225,-4.6519,0
10/11/2020 07:30:00,-2.4857,-4.4990,0
10/11/2020 07:45:00,-2.3405,-5.3068,0
10/11/2020 08:00:00,-2.1566,-5.2439,0
10/11/2020 08:15:00,-1.9349,-5.4783,0
10/11/2020 08:30:00,-1.9353,-5.8059,0
10/11/2020 08:45:00,-1.7097,-5.8034,0
10/11/2020 09:00:00,-1.9503,-6.0536,0
10/11/2020 09:15:00,-2.1114,-5.9781,0
10/11/2020 09:30:00,-2.0827,-6.0939,0
10/11/2020 09:45:00,-2.1029,-6.3087,0
10/11/2020 10:00:00,-2.0933,-6.3330,0
10/11/2020 10:15:00,-1.8725,-6.1304,0
10/11/2020 10:30:00,-2.0116,-5.8857,0
10/11/2020 10:45:00,-2.6172,-6.2328,0
10/11/2020 11:00:00,-2.3729,-6.2122,0
10/11/2020 11:15:00,-2.0748,-5.7363,0
10/11/2020 11:30:00,-2.2242,-5.5725,0
10/11/2020 11:45:00,-2.0536,-6.0088,0
10/11/2020 12:00:00,-1.9776,-6.0868,0
10/11/2020 12:15:00,-1.7041,-5.7842,0
10/11/2020 12:30:00,-1.7104,-5.1746,0
10/11/2020 12:45:00,-1.0120,-5.0598,0
10/11/2020 13:00:00,-0.5401,-4.9808,0
10/11/2020 13:15:00,0.0204,-5.1200,0
10/11/2020 13:30:00,0.2028,-5.6564,0
10/11/2020 13:45:00,0.1573,-4.3872,0
10/11/2020 14:00:00,0.5282,-3.9852,0
10/11/2020 14:15:00,0.1681,-3.8063,0
10/11/2020 14:30:00,-0.3632,-3.9634,0
10/11/2020 14:45:00,-0.7778,-4.6859,0
10/11/2020 15:00:00,-0.9844,-3.2230,0
10/11/2020 15:15:00,1.2762,-3.3876,0
10/11/2020 15:30:00,0.5960,-2.8585,0
10/11/2020 15:45:00,-0.1630,-2.7051,0
10/11/2020 16:00:00,1.4426,-2.3059,0
10/11/2020 16:15:00,0.9395,-1.4764,0
10/11/2020 16:30:00,-0.2151,-4.0543,0
10/11/2020 16:45:00,-1.8123,-1.9607,0
10/11/2020 17:00:00,-2.9520,-2.1296,0
10/11/2020 17:15:00,-4.2874,-1.1919,0
10/11/2020 17:30:00,-3.6652,-0.8826,0
10/11/2020 17:45:00,-3.4874,-0.9328,0
10/11/2020 18:00:00,-3.1128,-0.9687,0
10/11/2020 18:15:00,-3.3527,-1.1363,0
10/11/2020 18:30:00,-3.1613,-1.2241,0
10/11/2020 18:45:00,-2.8037,-1.2259,0
10/11/2020 19:00:00,-2.1075,-1.1057,0
10/11/2020 19:15:00,-2.3378,-1.2265,0
10/11/2020 19:30:00,-2.5064,-1.7728,0
10/11/2020 19:45:00,-2.8832,-2.4907,0
10/11/2020 20:00:00,-2.7747,-2.5077,0
10/11/2020 20:15:00,-2.4162,-2.9329,0
10/11/2020 20:30:00,-1.1009,-3.9598,0
10/11/2020 20:45:00,-0.1806,-4.9167,0
10/11/2020 21:00:00,2.8048,-3.6963,0
10/11/2020 21:15:00,0.5318,-6.9697,0
10/11/2020 21:30:00,-0.3853,-7.4400,0
10/11/2020 21:45:00,-4.3799,-4.4305,0
10/11/2020 22:00:00,-3.0317,-4.2862,0
10/11/2020 22:15:00,-3.3655,-3.6842,0
10/11/2020 22:30:00,-3.5033,-3.6234,0
10/11/2020 22:45:00,-4.2388,-3.5360,0
10/11/2020 23:00:00,-4.4727,-3.8170,0
10/11/2020 23:15:00,-3.4271,-3.5856,0
10/11/2020 23:30:00,-3.8011,-3.0604,0
10/11/2020 23:45:00,-4.2749,-3.6482,0
11/11/2020 00:00:00,-4.3115,-4.5109,0
11/11/2020 00:15:00,0.5552,-5.1300,0
11/11/2020 00:30:00,2.7735,-3.5817,0
11/11/2020 00:45:00,3.4356,-2.6682,0
11/11/2020 01:00:00,7.1166,1.0926,0
11/11/2020 01:15:00,5.8134,-0.4401,0
11/11/2020 01:30:00,5.5918,0.8758,0
11/11/2020 01:45:00,5.6231,2.1775,0
11/11/2020 02:00:00,4.6520,1.9131,0
11/11/2020 02:15:00,4.1535,1.9770,0
11/11/2020 02:30:00,3.0975,1.3275,0
11/11/2020 02:45:00,2.1713,1.2790,0
11/11/2020 03:00:00,2.4483,0.9607,0
11/11/2020 03:15:00,2.2616,0.7414,0
11/11/2020 03:30:00,1.6048,0.9203,0
11/11/2020 03:45:00,1.2200,0.7459,0
11/11/2020 04:00:00,1.6029,0.5030,0
11/11/2020 04:15:00,0.6070,0.5363,0
11/11/2020 04:30:00,0.7378,0.4977,0
11/11/2020 04:45:00,1.1299,0.0144,0
11/11/2020 05:00:00,1.2891,0.4009,0
11/11/2020 05:15:00,0.1287,-1.0018,0
11/11/2020 05:30:00,-1.6305,0.6627,0
11/11/2020 05:45:00,0.4167,-1.0396,0
11/11/2020 06:00:00,0.1245,-0.3271,0
11/11/2020 06:15:00,0.0925,-0.2430,0
11/11/2020 06:30:00,-0.4247,-1.3655,0
11/11/2020 06:45:00,-0.5056,-0.7566,0
11/11/2020 07:00:00,-1.0654,-1.1803,0
11/11/2020 07:15:00,-0.7406,-1.1407,0
11/11/2020 07:30:00,-0.2737,-1.2094,0
11/11/2020 07:45:00,-0.1013,-1.0250,0
11/11/2020 08:00:00,-0.1228,-1.6354,0
11/11/2020 08:15:00,-0.6148,-1.9242,0
11/11/2020 08:30:00,-0.6418,-2.0624,0
11/11/2020 08:45:00,-0.3541,-2.3636,0
11/11/2020 09:00:00,-0.2568,-2.5370,0
11/11/2020 09:15:00,0.1972,-3.2741,0
11/11/2020 09:30:00,0.1478,-3.3467,0
11/11/2020 09:45:00,-0.0685,-3.4093,0
11/11/2020 10:00:00,0.0703,-3.5293,0
11/11/2020 10:15:00,-0.0552,-2.7494,0
11/11/2020 10:30:00,0.0792,-2.7489,0
11/11/2020 10:45:00,0.9204,-2.6020,0
11/11/2020 11:00:00,1.1095,-3.5716,0
11/11/2020 11:15:00,2.8973,-4.1850,0
11/11/2020 11:30:00,4.0610,-4.0140,0
11/11/2020 11:45:00,3.8182,-5.4202,0
11/11/2020 12:00:00,3.3931,-5.6026,0
11/11/2020 12:15:00,3.0912,-6.0456,0
11/11/2020 12:30:00,3.6950,-5.7204,0
11/11/2020 12:45:00,4.1588,-5.3547,0
11/11/2020 13:00:00,3.7347,-5.1973,0
11/11/2020 13:15:00,5.1260,-4.4681,0
11/11/2020 13:30:00,5.7853,-4.1159,0
11/11/2020 13:45:00,6.6515,-3.6143,0
11/11/2020 14:00:00,5.6194,-4.2075,0
11/11/2020 14:15:00,4.6476,-4.9776,0
11/11/2020 14:30:00,5.9013,-5.3271,0
11/11/2020 14:45:00,5.7513,-5.0746,0
11/11/2020 15:00:00,6.1711,-5.6990,0
11/11/2020 15:15:00,6.3134,-5.2012,0
11/11/2020 15:30:00,6.7386,-5.1809,0
11/11/2020 15:45:00,6.6518,-5.0474,0
11/11/2020 16:00:00,6.5903,-4.3200,0
11/11/2020 16:15:00,7.2111,-3.8829,0
11/11/2020 16:30:00,6.6347,-3.6657,0
11/11/2020 16:45:00,6.3887,-3.7738,0
11/11/2020 17:00:00,5.7362,-4.7851,0
11/11/2020 17:15:00,4.8404,-5.5444,0
11/11/2020 17:30:00,4.5043,-4.5043,0
11/11/2020 17:45:00,5.0048,-4.4695,0
11/11/2020 18:00:00,4.8987,-4.1805,0
11/11/2020 18:15:00,4.8296,-4.5129,0
11/11/2020 18:30:00,4.2445,-3.9233,0
11/11/2020 18:45:00,4.5500,-3.9723,0
11/11/2020 19:00:00,4.7833,-3.2270,0
11/11/2020 19:15:00,5.0581,-3.4453,0
11/11/2020 19:30:00,4.7391,-3.2739,0
11/11/2020 19:45:00,5.4213,-4.5225,0
11/11/2020 20:00:00,5.4792,-5.1798,0
11/11/2020 20:15:00,4.5332,-4.1412,0
11/11/2020 20:30:00,4.1135,-3.2783,0
11/11/2020 20:45:00,5.1542,-3.9109,0
11/11/2020 21:00:00,5.0817,-3.9070,0
11/11/2020 21:15:00,5.0024,-3.8461,0
11/11/2020 21:30:00,4.1383,-3.1817,0
11/11/2020 21:45:00,3.3338,-2.6841,0
11/11/2020 22:00:00,3.5144,-3.2104,0
11/11/2020 22:15:00,5.4431,-2.3531,0
11/11/2020 22:30:00,4.2607,-2.7664,0
11/11/2020 22:45:00,3.6771,-2.6628,0
11/11/2020 23:00:00,3.5524,-1.9450,0
11/11/2020 23:15:00,4.1696,-2.6678,0
11/11/2020 23:30:00,3.5255,-3.0778,0
11/11/2020 23:45:00,4.1724,-3.3166,0
12/11/2020 00:00:00,3.5111,-1.5048,0
12/11/2020 00:15:00,4.2143,-2.2130,0
12/11/2020 00:30:00,3.9760,-2.4685,0
12/11/2020 00:45:00,3.9391,-2.5821,0
12/11/2020 01:00:00,5.2505,-3.2785,0
12/11/2020 01:15:00,4.7949,-3.4721,0
12/11/2020 01:30:00,4.7054,-2.8670,0
12/11/2020 01:45:00,4.6678,-2.8708,0
12/11/2020 02:00:00,4.7541,-3.4090,0
12/11/2020 02:15:00,4.2290,-2.9913,0
12/11/2020 02:30:00,4.0355,-2.5054,0
12/11/2020 02:45:00,3.3800,-2.3907,0
12/11/2020 03:00:00,3.9548,-2.7202,0
12/11/2020 03:15:00,3.8788,-1.6623,0
12/11/2020 03:30:00,3.5013,-2.1333,0
12/11/2020 03:45:00,2.8901,-2.0442,0
12/11/2020 04:00:00,4.3690,-2.0594,0
12/11/2020 04:15:00,4.1881,-0.9744,0
12/11/2020 04:30:00,4.4540,-1.1090,0
12/11/2020 04:45:00,3.0053,-1.3140,0
